ID,Survey Date,Monitor Initials,Transect Block,Species,Count,Mixed Flock,Sex,Age,Behavior,Notes,
4462,6/21/2012,JKM,COBBLE,HEEG,1,TRUE,U,U,unknown,,
4459,6/21/2012,JKM,TURTLE,HEEG,42,TRUE,U,U,unknown,,
4459,6/21/2012,JKM,TURTLE,WEGU,8,TRUE,U,U,unknown,,
3519,6/21/2012,EJK,SPLITLOG,WHIM,3,FALSE,U,U,unknown,,
3515,6/21/2012,EJK,LEG,WILL,1,TRUE,U,U,unknown,,
3562,6/26/2012,LAH,PURISIMACOL,BNOW,0,FALSE,U,U,tracks,,
4507,6/26/2012,JKM,COBBLE,CAGU,6,TRUE,U,U,unknown,,
3562,6/26/2012,LAH,PURISIMACOL,GBHE,1,FALSE,U,U,flying,,
4510,6/26/2012,JKM,BOAT,HEEG,40,FALSE,U,U,unknown,,
4507,6/26/2012,JKM,COBBLE,HEEG,20,TRUE,U,U,unknown,,
4523,6/26/2012,JKM,DEADBUG,HEEG,17,FALSE,U,U,unknown,,
4520,6/26/2012,JKM,ELEPHGRAVE,HEEG,10,FALSE,U,U,unknown,,
4524,6/26/2012,JKM,GEEK,HEEG,2,FALSE,U,U,unknown,,
4513,6/26/2012,JKM,GROSS,HEEG,15,FALSE,U,U,unknown,,
4517,6/26/2012,JKM,JUGHEAD,HEEG,2,FALSE,U,U,unknown,,
4515,6/26/2012,JKM,PICKUPSTIX,HEEG,10,FALSE,U,U,unknown,,
4506,6/26/2012,JKM,POCKET1,HEEG,24,TRUE,U,U,unknown,,
4521,6/26/2012,JKM,SHORTRIBS,HEEG,50,FALSE,U,U,unknown,,
4519,6/26/2012,JKM,STIX,HEEG,3,FALSE,U,U,unknown,,
4522,6/26/2012,JKM,TEETER,HEEG,5,FALSE,U,U,unknown,,
4516,6/26/2012,JKM,TRASH,HEEG,4,TRUE,U,U,unknown,,
4511,6/26/2012,JKM,TURTLE,HEEG,40,FALSE,U,U,unknown,,
4514,6/26/2012,JKM,WISHBONE,HEEG,2,FALSE,U,U,unknown,,
3562,6/26/2012,LAH,PURISIMACOL,NOHA,1,FALSE,F,U,flying,,
4507,6/26/2012,JKM,COBBLE,WEGU,4,TRUE,U,U,unknown,,
4506,6/26/2012,JKM,POCKET1,WEGU,6,TRUE,U,U,unknown,,
4516,6/26/2012,JKM,TRASH,WEGU,1,TRUE,U,U,unknown,,
4546,6/27/2012,JKM,BUOYFARM,CAGU,1,TRUE,U,U,unknown,,
4530,6/27/2012,JKM,CHEST,CAGU,1,TRUE,U,U,unknown,,
4548,6/27/2012,JKM,MINIDUMP,CAGU,1,TRUE,U,U,unknown,,
4525,6/27/2012,JKM,MINOPEN,CAGU,4,TRUE,U,U,unknown,,
4554,6/27/2012,JKM,SHSEND,CAGU,3,TRUE,U,U,unknown,,
4559,6/27/2012,JKM,TOMBSTONE,CAGU,1,FALSE,U,U,unknown,,
4560,6/27/2012,JKM,TREX,CAGU,2,TRUE,U,U,unknown,,
4528,6/27/2012,JKM,TUVU,CAGU,2,FALSE,U,U,unknown,,
4555,6/27/2012,JKM,ARROWHEAD,HEEG,3,FALSE,U,U,unknown,,
4542,6/27/2012,JKM,BOB,HEEG,50,FALSE,U,U,unknown,,
4550,6/27/2012,JKM,BOTTLEBUOY,HEEG,30,FALSE,U,U,unknown,,
4552,6/27/2012,JKM,BOTTLELOG,HEEG,35,FALSE,U,U,unknown,,
4546,6/27/2012,JKM,BUOYFARM,HEEG,4,TRUE,U,U,unknown,,
4530,6/27/2012,JKM,CHEST,HEEG,1,TRUE,U,U,unknown,,
4538,6/27/2012,JKM,CLUB,HEEG,35,FALSE,U,U,unknown,,
4556,6/27/2012,JKM,L13BUOY,HEEG,5,FALSE,U,U,unknown,,
4548,6/27/2012,JKM,MINIDUMP,HEEG,6,TRUE,U,U,unknown,,
4525,6/27/2012,JKM,MINOPEN,HEEG,35,TRUE,U,U,unknown,,
4551,6/27/2012,JKM,MOLE,HEEG,20,FALSE,U,U,unknown,,
4557,6/27/2012,JKM,NICEPERCH,HEEG,5,FALSE,U,U,unknown,,
4549,6/27/2012,JKM,OJ,HEEG,20,FALSE,U,U,unknown,,
4545,6/27/2012,JKM,RAINBOWSPIN,HEEG,15,FALSE,U,U,unknown,,
4543,6/27/2012,JKM,ROLLINGROCK,HEEG,80,FALSE,U,U,unknown,,
4547,6/27/2012,JKM,RUPAUL,HEEG,7,FALSE,U,U,unknown,,
4554,6/27/2012,JKM,SHSEND,HEEG,4,TRUE,U,U,unknown,,
4544,6/27/2012,JKM,SHSSTART,HEEG,100,FALSE,U,U,unknown,,
4541,6/27/2012,JKM,THIRSTY,HEEG,12,FALSE,U,U,unknown,,
4540,6/27/2012,JKM,TIRE,HEEG,2,FALSE,U,U,unknown,,
4560,6/27/2012,JKM,TREX,HEEG,8,TRUE,U,U,unknown,,
4553,6/27/2012,JKM,TRILOG,HEEG,15,FALSE,U,U,unknown,,
4557,6/27/2012,JKM,NICEPERCH,KILL,1,FALSE,U,U,unknown,,
4543,6/27/2012,JKM,ROLLINGROCK,OSPR,1,FALSE,U,U,unknown,,
4544,6/27/2012,JKM,SHSSTART,OSPR,1,FALSE,U,U,unknown,,
4530,6/27/2012,JKM,CHEST,owl,0,FALSE,U,U,tracks,,
4548,6/27/2012,JKM,MINIDUMP,owl,0,FALSE,U,U,tracks,,
4549,6/27/2012,JKM,OJ,owl,0,FALSE,U,U,tracks,,
3581,6/29/2012,LAH,BUOY,BBPL,6,FALSE,U,U,unknown,,
3592,6/29/2012,LAH,METEOR,BBPL,1,FALSE,U,U,unknown,,
3570,6/29/2012,LAH,TP,BBPL,2,FALSE,U,U,unknown,,
3574,6/29/2012,LAH,BOWL,BRPE,11,TRUE,U,U,unknown,,
3608,6/29/2012,LAH,ENDCOVE,BRPE,2,TRUE,U,U,unknown,,
3606,6/29/2012,LAH,ICELAVA,BRPE,4,TRUE,U,U,unknown,,
3605,6/29/2012,LAH,UTAH,BRPE,2,TRUE,U,U,unknown,,
3607,6/29/2012,LAH,DISC,CAGU,1,TRUE,U,U,unknown,,
3608,6/29/2012,LAH,ENDCOVE,CAGU,3,TRUE,U,U,unknown,,
3599,6/29/2012,LAH,OBVIOUSLOG,CAGU,1,TRUE,U,U,unknown,,
3575,6/29/2012,LAH,TIKI,CAGU,1,TRUE,U,U,unknown,,
3597,6/29/2012,LAH,WITCH,CAGU,1,TRUE,U,U,unknown,,
3600,6/29/2012,LAH,4303BUOY,HEEG,10,FALSE,U,U,unknown,,
3604,6/29/2012,LAH,AMPHITHEATRE,HEEG,20,FALSE,U,U,unknown,,
3580,6/29/2012,LAH,BOJUM,HEEG,10,FALSE,U,U,unknown,,
3591,6/29/2012,LAH,BORDER TRAIL,HEEG,50,FALSE,U,U,unknown,,
3581,6/29/2012,LAH,BUOY,HEEG,10,FALSE,U,U,unknown,,
3598,6/29/2012,LAH,CAMP,HEEG,5,FALSE,U,U,unknown,,
3566,6/29/2012,LAH,CANON,HEEG,3,FALSE,U,U,unknown,,
3573,6/29/2012,LAH,CIGAR,HEEG,50,FALSE,U,U,unknown,,
3607,6/29/2012,LAH,DISC,HEEG,24,TRUE,U,U,unknown,,
3590,6/29/2012,LAH,DRIFTWOOD,HEEG,30,FALSE,U,U,unknown,,
3589,6/29/2012,LAH,DROOP,HEEG,35,FALSE,U,U,unknown,,
3596,6/29/2012,LAH,ELEPHANTSEAL,HEEG,4,TRUE,U,U,unknown,,
3608,6/29/2012,LAH,ENDCOVE,HEEG,30,TRUE,U,U,unknown,,
3602,6/29/2012,LAH,FINGER,HEEG,10,FALSE,U,U,unknown,,
3578,6/29/2012,LAH,FORK,HEEG,5,FALSE,U,U,unknown,,
3586,6/29/2012,LAH,FORT,HEEG,5,FALSE,U,U,unknown,,
3603,6/29/2012,LAH,GRANDCANYON,HEEG,10,FALSE,U,U,unknown,,
3606,6/29/2012,LAH,ICELAVA,HEEG,30,TRUE,U,U,unknown,,
3569,6/29/2012,LAH,LEG,HEEG,10,FALSE,U,U,unknown,,
3592,6/29/2012,LAH,METEOR,HEEG,30,FALSE,U,U,unknown,,
3582,6/29/2012,LAH,NSURFOPEN,HEEG,100,FALSE,U,U,unknown,,
3599,6/29/2012,LAH,OBVIOUSLOG,HEEG,10,TRUE,U,U,unknown,,
3585,6/29/2012,LAH,PAINT,HEEG,4,FALSE,U,U,unknown,,
3594,6/29/2012,LAH,PEBBLE,HEEG,5,FALSE,U,U,unknown,,
3577,6/29/2012,LAH,PILE,HEEG,4,FALSE,U,U,unknown,,
3587,6/29/2012,LAH,PTRASH,HEEG,4,FALSE,U,U,unknown,,
3601,6/29/2012,LAH,ROCKBLUE,HEEG,50,FALSE,U,U,unknown,,
3584,6/29/2012,LAH,SIGN,HEEG,5,FALSE,U,U,unknown,,
3572,6/29/2012,LAH,SPLITLOG,HEEG,3,FALSE,U,U,unknown,,
3595,6/29/2012,LAH,SQUID,HEEG,5,FALSE,U,U,unknown,,
3583,6/29/2012,LAH,SSURFCLOSED,HEEG,10,FALSE,U,U,unknown,,
3588,6/29/2012,LAH,STOOL,HEEG,20,FALSE,U,U,unknown,,
3593,6/29/2012,LAH,STUMP,HEEG,2,FALSE,U,U,unknown,,
3575,6/29/2012,LAH,TIKI,HEEG,15,TRUE,U,U,unknown,,
3576,6/29/2012,LAH,TIP,HEEG,3,FALSE,U,U,unknown,,
3579,6/29/2012,LAH,TOTEM,HEEG,5,FALSE,U,U,unknown,,
3570,6/29/2012,LAH,TP,HEEG,3,FALSE,U,U,unknown,,
3605,6/29/2012,LAH,UTAH,HEEG,50,TRUE,U,U,unknown,,
3563,6/29/2012,LAH,WALL OPEN,HEEG,34,FALSE,U,U,unknown,,
3564,6/29/2012,LAH,WALLBORDER,HEEG,10,FALSE,U,U,unknown,,
3597,6/29/2012,LAH,WITCH,HEEG,10,TRUE,U,U,unknown,,
3574,6/29/2012,LAH,BOWL,WEGU,50,TRUE,U,U,unknown,,
3596,6/29/2012,LAH,ELEPHANTSEAL,WEGU,2,TRUE,U,U,unknown,,
3608,6/29/2012,LAH,ENDCOVE,WEGU,1,TRUE,U,U,unknown,,
3600,6/29/2012,LAH,4303BUOY,WHIM,1,FALSE,U,U,unknown,,
3610,7/2/2012,LAH,PURISIMACOL,gull,4,FALSE,U,U,unknown,,
4097,7/3/2012,JKM,BOB,CAGU,20,TRUE,U,U,unknown,,
4093,7/3/2012,JKM,CLUB,CAGU,2,TRUE,U,U,unknown,,
4100,7/3/2012,JKM,RAINBOWSPIN,CAGU,16,TRUE,U,U,unknown,,
4098,7/3/2012,JKM,ROLLINGROCK,CAGU,14,TRUE,U,U,unknown,,
4102,7/3/2012,JKM,RUPAUL,CAGU,1,TRUE,U,U,unknown,,
4082,7/3/2012,JKM,TUVU,CAGU,5,TRUE,U,U,unknown,,
4083,7/3/2012,JKM,ALLIGATOR,HEEG,5,FALSE,U,U,unknown,,
4085,7/3/2012,JKM,ANCHOR,HEEG,40,FALSE,U,U,unknown,,
4638,7/3/2012,JKM,ARROWHEAD,HEEG,15,FALSE,U,U,unknown,,
4097,7/3/2012,JKM,BOB,HEEG,80,TRUE,U,U,unknown,,
4105,7/3/2012,JKM,BOTTLEBUOY,HEEG,70,FALSE,U,U,unknown,,
4107,7/3/2012,JKM,BOTTLELOG,HEEG,10,FALSE,U,U,unknown,,
4101,7/3/2012,JKM,BUOYFARM,HEEG,50,FALSE,U,U,unknown,,
4084,7/3/2012,JKM,CHEST,HEEG,2,FALSE,U,U,unknown,,
4093,7/3/2012,JKM,CLUB,HEEG,8,TRUE,U,U,unknown,,
4094,7/3/2012,JKM,HOOF,HEEG,20,FALSE,U,U,unknown,,
4639,7/3/2012,JKM,L13BUOY,HEEG,48,TRUE,U,U,unknown,,
4081,7/3/2012,JKM,MINBORDER,HEEG,35,FALSE,U,U,unknown,,
4103,7/3/2012,JKM,MINIDUMP,HEEG,10,FALSE,U,U,unknown,,
4106,7/3/2012,JKM,MOLE,HEEG,20,FALSE,U,U,unknown,,
4640,7/3/2012,JKM,NICEPERCH,HEEG,100,FALSE,U,U,unknown,,
4104,7/3/2012,JKM,OJ,HEEG,50,FALSE,U,U,unknown,,
4100,7/3/2012,JKM,RAINBOWSPIN,HEEG,64,TRUE,U,U,unknown,,
4098,7/3/2012,JKM,ROLLINGROCK,HEEG,50,TRUE,U,U,unknown,,
4102,7/3/2012,JKM,RUPAUL,HEEG,5,TRUE,U,U,unknown,,
4091,7/3/2012,JKM,SEADRAGON,HEEG,2,FALSE,U,U,unknown,,
4637,7/3/2012,JKM,SHSEND,HEEG,20,FALSE,U,U,unknown,,
4099,7/3/2012,JKM,SHSSTART,HEEG,50,FALSE,U,U,unknown,,
4096,7/3/2012,JKM,THIRSTY,HEEG,10,FALSE,U,U,unknown,,
4095,7/3/2012,JKM,TIRE,HEEG,25,FALSE,U,U,unknown,,
4641,7/3/2012,JKM,TOMBSTONE,HEEG,3,FALSE,U,U,unknown,,
4108,7/3/2012,JKM,TRILOG,HEEG,30,FALSE,U,U,unknown,,
4082,7/3/2012,JKM,TUVU,HEEG,20,TRUE,U,U,unknown,,
4097,7/3/2012,JKM,BOB,LBCU,5,FALSE,U,U,unknown,,
4107,7/3/2012,JKM,BOTTLELOG,NOHA,1,FALSE,M,U,unknown,,
4092,7/3/2012,JKM,PILLOW,owl,0,FALSE,U,U,tracks,,
4090,7/3/2012,JKM,PIXIE,owl,0,FALSE,U,U,tracks,,
4085,7/3/2012,JKM,ANCHOR,PEFA,1,FALSE,U,U,unknown,,
4084,7/3/2012,JKM,CHEST,PEFA,0,FALSE,U,U,kill site,,
4639,7/3/2012,JKM,L13BUOY,WEGU,12,TRUE,U,U,unknown,,
4080,7/3/2012,JKM,MINOPEN,WEGU,2,FALSE,U,U,unknown,,
4098,7/3/2012,JKM,ROLLINGROCK,WEGU,6,TRUE,U,U,unknown,,
4637,7/3/2012,JKM,SHSEND,WESA,5,TRUE,U,U,unknown,,
4637,7/3/2012,JKM,SHSEND,WHIM,1,TRUE,U,U,unknown,,
4136,7/5/2012,JKM,POCKET1,CAGU,6,TRUE,U,U,unknown,,
4128,7/5/2012,JKM,WISHBONE,CAGU,5,TRUE,U,U,unknown,,
4133,7/5/2012,JKM,BOAT,HEEG,26,FALSE,U,U,unknown,,
4134,7/5/2012,JKM,COBBLE,HEEG,15,FALSE,U,U,unknown,,
4117,7/5/2012,JKM,DEADBUG,HEEG,20,FALSE,U,U,unknown,,
4120,7/5/2012,JKM,ELEPHGRAVE,HEEG,5,FALSE,U,U,unknown,,
4116,7/5/2012,JKM,GEEK,HEEG,10,FALSE,U,U,unknown,,
4129,7/5/2012,JKM,GROSS,HEEG,50,FALSE,U,U,unknown,,
4123,7/5/2012,JKM,JUGHEAD,HEEG,3,FALSE,U,U,unknown,,
4127,7/5/2012,JKM,PICKUPSTIX,HEEG,15,FALSE,U,U,unknown,,
4136,7/5/2012,JKM,POCKET1,HEEG,26,TRUE,U,U,unknown,,
4119,7/5/2012,JKM,SHORTRIBS,HEEG,5,FALSE,U,U,unknown,,
4121,7/5/2012,JKM,STIX,HEEG,5,FALSE,U,U,unknown,,
4118,7/5/2012,JKM,TEETER,HEEG,20,FALSE,U,U,unknown,,
4126,7/5/2012,JKM,TRASH,HEEG,15,FALSE,U,U,unknown,,
4130,7/5/2012,JKM,TURTLE,HEEG,30,FALSE,U,U,unknown,,
4128,7/5/2012,JKM,WISHBONE,HEEG,24,TRUE,U,U,unknown,,
4136,7/5/2012,JKM,POCKET1,WEGU,3,TRUE,U,U,unknown,,
4128,7/5/2012,JKM,WISHBONE,WEGU,6,TRUE,U,U,unknown,,
4133,7/5/2012,JKM,BOAT,WESA,1,FALSE,U,U,unknown,,
4123,7/5/2012,JKM,JUGHEAD,WESA,1,FALSE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,BBPL,1,TRUE,U,U,unknown,,
3658,7/6/2012,EJK,TIKI,BRPE,10,TRUE,U,U,unknown,,
3659,7/6/2012,EJK,TIP,BRPE,4,FALSE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,BRPE,20,TRUE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,CAGU,3,TRUE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,CATE,6,TRUE,U,U,unknown,,
3683,7/6/2012,EJK,OBVIOUSLOG,GBHE,1,FALSE,U,U,unknown,,
3684,7/6/2012,EJK,4303BUOY,gull,4,FALSE,U,U,unknown,,
3688,7/6/2012,EJK,AMPHITHEATRE,gull,8,FALSE,U,U,unknown,,
3663,7/6/2012,EJK,BOJUM,gull,4,FALSE,U,U,unknown,,
3664,7/6/2012,EJK,BUOY,gull,8,FALSE,U,U,unknown,,
3691,7/6/2012,EJK,DISC,gull,15,FALSE,U,U,unknown,,
3674,7/6/2012,EJK,DRIFTWOOD,gull,3,FALSE,U,U,unknown,,
3692,7/6/2012,EJK,ENDCOVE,gull,10,FALSE,U,U,unknown,,
3686,7/6/2012,EJK,FINGER,gull,8,FALSE,U,U,unknown,,
3661,7/6/2012,EJK,FORK,gull,1,FALSE,U,U,unknown,,
3687,7/6/2012,EJK,GRANDCANYON,gull,5,FALSE,U,U,unknown,,
3690,7/6/2012,EJK,ICELAVA,gull,19,FALSE,U,U,unknown,,
3665,7/6/2012,EJK,NSURFOPEN,gull,16,FALSE,U,U,unknown,,
3678,7/6/2012,EJK,PEBBLE,gull,2,FALSE,U,U,unknown,,
3685,7/6/2012,EJK,ROCKBLUE,gull,2,FALSE,U,U,unknown,,
3679,7/6/2012,EJK,SQUID,gull,1,FALSE,U,U,unknown,,
3666,7/6/2012,EJK,SSURFCLOSED,gull,1,FALSE,U,U,unknown,,
3671,7/6/2012,EJK,STOOL,gull,1,FALSE,U,U,unknown,,
3658,7/6/2012,EJK,TIKI,gull,50,FALSE,U,U,unknown,,
3662,7/6/2012,EJK,TOTEM,gull,2,FALSE,U,U,unknown,,
3689,7/6/2012,EJK,UTAH,gull,2,FALSE,U,U,unknown,,
3681,7/6/2012,EJK,WITCH,gull,3,FALSE,U,U,unknown,,
3615,7/6/2012,LAH,BEACH FUZZ,HEEG,2,FALSE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,HEEG,50,TRUE,U,U,unknown,,
3619,7/6/2012,LAH,LOUNGE,HEEG,3,FALSE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,KILL,3,TRUE,U,U,unknown,,
3686,7/6/2012,EJK,FINGER,LBCU,4,FALSE,U,U,unknown,,
3683,7/6/2012,EJK,OBVIOUSLOG,LBCU,1,FALSE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,RNPH,1,TRUE,U,U,unknown,,
3658,7/6/2012,EJK,TIKI,SEPL,3,TRUE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,WEGU,15,TRUE,U,U,unknown,,
3622,7/6/2012,LAH,BOWL,WESA,16,TRUE,U,U,unknown,,
3684,7/6/2012,EJK,4303BUOY,WHIM,3,FALSE,U,U,unknown,,
3658,7/6/2012,EJK,TIKI,WHIM,4,TRUE,U,U,unknown,,
3765,7/11/2012,EJK,TRILOG,BRPE,1,TRUE,U,U,unknown,,
3739,7/11/2012,EJK,ALLIGATOR,gull,5,FALSE,U,U,unknown,,
3741,7/11/2012,EJK,ANCHOR,gull,20,FALSE,U,U,unknown,,
3767,7/11/2012,EJK,ARROWHEAD,gull,9,FALSE,U,U,unknown,,
3753,7/11/2012,EJK,BOB,gull,75,FALSE,U,U,unknown,,
3744,7/11/2012,EJK,BOINGI,gull,35,FALSE,U,U,unknown,,
3762,7/11/2012,EJK,BOTTLEBUOY,gull,90,FALSE,U,U,unknown,,
3764,7/11/2012,EJK,BOTTLELOG,gull,1,FALSE,U,U,unknown,,
3757,7/11/2012,EJK,BUOYFARM,gull,10,FALSE,U,U,unknown,,
3749,7/11/2012,EJK,CLUB,gull,5,FALSE,U,U,unknown,,
3773,7/11/2012,EJK,DEADBUG,gull,6,FALSE,U,U,unknown,,
3776,7/11/2012,EJK,ELEPHGRAVE,gull,5,FALSE,U,U,unknown,,
3772,7/11/2012,EJK,GEEK,gull,7,FALSE,U,U,unknown,,
3750,7/11/2012,EJK,HOOF,gull,3,FALSE,U,U,unknown,,
3768,7/11/2012,EJK,L13BUOY,gull,3,FALSE,U,U,unknown,,
3737,7/11/2012,EJK,MINBORDER,gull,15,FALSE,U,U,unknown,,
3759,7/11/2012,EJK,MINIDUMP,gull,2,FALSE,U,U,unknown,,
3736,7/11/2012,EJK,MINOPEN,gull,30,FALSE,U,U,unknown,,
3763,7/11/2012,EJK,MOLE,gull,7,FALSE,U,U,unknown,,
3743,7/11/2012,EJK,NEEDLE,gull,40,FALSE,U,U,unknown,,
3769,7/11/2012,EJK,NICEPERCH,gull,10,FALSE,U,U,unknown,,
3760,7/11/2012,EJK,OJ,gull,2,FALSE,U,U,unknown,,
3748,7/11/2012,EJK,PILLOW,gull,40,FALSE,U,U,unknown,,
3746,7/11/2012,EJK,PIXIE,gull,65,FALSE,U,U,unknown,,
3756,7/11/2012,EJK,RAINBOWSPIN,gull,40,FALSE,U,U,unknown,,
3754,7/11/2012,EJK,ROLLINGROCK,gull,50,FALSE,U,U,unknown,,
3758,7/11/2012,EJK,RUPAUL,gull,6,FALSE,U,U,unknown,,
3745,7/11/2012,EJK,SCAFFOLDING,gull,2,FALSE,U,U,unknown,,
3747,7/11/2012,EJK,SEADRAGON,gull,30,FALSE,U,U,unknown,,
3742,7/11/2012,EJK,SHCREEK,gull,140,FALSE,U,U,unknown,,
3775,7/11/2012,EJK,SHORTRIBS,gull,30,FALSE,U,U,unknown,,
3766,7/11/2012,EJK,SHSEND,gull,5,FALSE,U,U,unknown,,
3755,7/11/2012,EJK,SHSSTART,gull,45,FALSE,U,U,unknown,,
3774,7/11/2012,EJK,TEETER,gull,2,FALSE,U,U,unknown,,
3752,7/11/2012,EJK,THIRSTY,gull,6,FALSE,U,U,unknown,,
3751,7/11/2012,EJK,TIRE,gull,10,FALSE,U,U,unknown,,
3770,7/11/2012,EJK,TOMBSTONE,gull,7,FALSE,U,U,unknown,,
3765,7/11/2012,EJK,TRILOG,gull,60,FALSE,U,U,unknown,,
3738,7/11/2012,EJK,TUVU,gull,50,FALSE,U,U,unknown,,
4146,7/11/2012,JKM,BOAT,HEEG,2,FALSE,U,U,unknown,,
4148,7/11/2012,JKM,COBBLE,HEEG,7,FALSE,U,U,unknown,,
4144,7/11/2012,JKM,GROSS,HEEG,9,FALSE,U,U,unknown,,
4139,7/11/2012,JKM,JUGHEAD,HEEG,4,FALSE,U,U,unknown,,
4147,7/11/2012,JKM,NARROWS,HEEG,12,FALSE,U,U,unknown,,
4142,7/11/2012,JKM,PICKUPSTIX,HEEG,9,FALSE,U,U,unknown,,
4150,7/11/2012,JKM,POCKET1,HEEG,32,TRUE,U,U,unknown,,
4138,7/11/2012,JKM,STIX,HEEG,4,FALSE,U,U,unknown,,
4140,7/11/2012,JKM,TRASH,HEEG,2,FALSE,U,U,unknown,,
4145,7/11/2012,JKM,TURTLE,HEEG,26,FALSE,U,U,unknown,,
4143,7/11/2012,JKM,WISHBONE,HEEG,5,FALSE,U,U,unknown,,
4151,7/11/2012,JKM,POCKET2,LETE,2,FALSE,U,U,unknown,,
4151,7/11/2012,JKM,POCKET2,RTHA,1,FALSE,U,U,unknown,,
4150,7/11/2012,JKM,POCKET1,WEGU,8,TRUE,U,U,unknown,,
3741,7/11/2012,EJK,ANCHOR,WESA,2,FALSE,U,U,unknown,,
3745,7/11/2012,EJK,SCAFFOLDING,WESA,20,FALSE,U,U,unknown,,
3762,7/11/2012,EJK,BOTTLEBUOY,WHIM,4,FALSE,U,U,unknown,,
3743,7/11/2012,EJK,NEEDLE,WHIM,1,FALSE,U,U,unknown,,
3765,7/11/2012,EJK,TRILOG,WHIM,5,TRUE,U,U,unknown,,
3738,7/11/2012,EJK,TUVU,WHIM,1,FALSE,U,U,unknown,,
4148,7/11/2012,JKM,COBBLE,WHIM,7,FALSE,U,U,unknown,,
4139,7/11/2012,JKM,JUGHEAD,WHIM,2,FALSE,U,U,unknown,,
4147,7/11/2012,JKM,NARROWS,WHIM,4,FALSE,U,U,unknown,,
4164,7/12/2012,LAH,BOWL,BBPL,1,TRUE,U,U,unknown,,
4161,7/12/2012,LAH,LOUNGE,CATE,1,FALSE,U,U,unknown,,
4159,7/12/2012,LAH,LEG,HEEG,2,FALSE,U,U,unknown,,
4161,7/12/2012,LAH,LOUNGE,HEEG,4,FALSE,U,U,unknown,,
4153,7/12/2012,LAH,WALL OPEN,HEEG,2,FALSE,U,U,unknown,,
4164,7/12/2012,LAH,BOWL,KILL,1,TRUE,U,U,unknown,,
4164,7/12/2012,LAH,BOWL,RNPH,1,TRUE,U,U,unknown,,
4164,7/12/2012,LAH,BOWL,SEPL,3,TRUE,U,U,unknown,,
4164,7/12/2012,LAH,BOWL,WESA,45,TRUE,U,U,unknown,,
4166,7/13/2012,EJK,TIKI,AMGP,2,TRUE,U,U,unknown,,
4166,7/13/2012,EJK,TIKI,BRPE,1,TRUE,U,U,unknown,,
4170,7/13/2012,EJK,TOTEM,cormorant,1,FALSE,U,U,unknown,,
4196,7/13/2012,EJK,AMPHITHEATRE,gull,20,FALSE,U,U,unknown,,
4171,7/13/2012,EJK,BOJUM,gull,6,FALSE,U,U,unknown,,
4172,7/13/2012,EJK,BUOY,gull,3,FALSE,U,U,unknown,,
4190,7/13/2012,EJK,CAMP,gull,3,FALSE,U,U,unknown,,
4199,7/13/2012,EJK,DISC,gull,11,FALSE,U,U,unknown,,
4180,7/13/2012,EJK,DROOP,gull,2,FALSE,U,U,unknown,,
4188,7/13/2012,EJK,ELEPHANTSEAL,gull,2,FALSE,U,U,unknown,,
4200,7/13/2012,EJK,ENDCOVE,gull,8,FALSE,U,U,unknown,,
4194,7/13/2012,EJK,FINGER,gull,6,FALSE,U,U,unknown,,
4169,7/13/2012,EJK,FORK,gull,2,FALSE,U,U,unknown,,
4177,7/13/2012,EJK,FORT,gull,2,FALSE,U,U,unknown,,
4195,7/13/2012,EJK,GRANDCANYON,gull,8,FALSE,U,U,unknown,,
4198,7/13/2012,EJK,ICELAVA,gull,7,FALSE,U,U,unknown,,
4184,7/13/2012,EJK,METEOR,gull,3,FALSE,U,U,unknown,,
4173,7/13/2012,EJK,NSURFOPEN,gull,7,FALSE,U,U,unknown,,
4191,7/13/2012,EJK,OBVIOUSLOG,gull,2,FALSE,U,U,unknown,,
4186,7/13/2012,EJK,PEBBLE,gull,5,FALSE,U,U,unknown,,
4178,7/13/2012,EJK,PTRASH,gull,1,FALSE,U,U,unknown,,
4193,7/13/2012,EJK,ROCKBLUE,gull,5,FALSE,U,U,unknown,,
4174,7/13/2012,EJK,SSURFCLOSED,gull,6,FALSE,U,U,unknown,,
4185,7/13/2012,EJK,STUMP,gull,2,FALSE,U,U,unknown,,
4166,7/13/2012,EJK,TIKI,gull,180,FALSE,U,U,unknown,,
4170,7/13/2012,EJK,TOTEM,gull,15,FALSE,U,U,unknown,,
4189,7/13/2012,EJK,WITCH,gull,11,FALSE,U,U,unknown,,
4152,7/13/2012,LAH,PURISIMACOL,gull,2,FALSE,U,U,unknown,,
4189,7/13/2012,EJK,WITCH,LBCU,4,TRUE,U,U,unknown,,
4182,7/13/2012,EJK,DRIFTWOOD,WESA,9,FALSE,U,U,unknown,,
4169,7/13/2012,EJK,FORK,WESA,1,FALSE,U,U,unknown,,
4184,7/13/2012,EJK,METEOR,WESA,3,FALSE,U,U,unknown,,
4173,7/13/2012,EJK,NSURFOPEN,WESA,12,FALSE,U,U,unknown,,
4166,7/13/2012,EJK,TIKI,WESA,2,TRUE,U,U,unknown,,
