Survey Date,Monitor Initials,Transect Block,Species,SpeciesName,SpeciesType,Count,Mixed Flock,Sex,Age,Behavior,Notes,Proofed
31-Aug-15,LAH,MINBORDER,ROTE,Royal Tern,Tern,10,TRUE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,TIKI,ROTE,Royal Tern,Tern,10,TRUE,Unk,Unk,Unk,2/2 flock at SYR mouth,TRUE
16-Oct-18,ELR,TOTEM,ROTE,Royal Tern,Tern,13,FALSE,Unk,Unk,Unk,,FALSE
24-Aug-18,LAH,BOWL,ROTE,Royal Tern,Tern,15,TRUE,Unk,Unk,Unk,,TRUE
17-Dec-15,ELR,CIGAR,ROTE,Royal Tern,Tern,15,TRUE,Unk,Unk,Unk,,TRUE
21-Oct-15,ELR,TUVU,ROTE,Royal Tern,Tern,16,TRUE,Unk,Unk,Unk,,TRUE
18-Aug-16,ELR,MINOPEN,ROTE,Royal Tern,Tern,20,TRUE,Unk,Unk,Unk,,TRUE
5-Sep-18,LAH,TIKI,ROTE,Royal Tern,Tern,23,TRUE,Unk,Unk,Unk,,TRUE
28-Aug-18,LAH,MINOPEN,ROTE,Royal Tern,Tern,26,TRUE,Unk,Unk,Unk,,TRUE
31-Aug-15,LAH,MINOPEN,ROTE,Royal Tern,Tern,40,TRUE,Unk,Unk,Unk,80 ROTE/ELTE,TRUE
20-Aug-15,LAH,MINBORDER,ROTE,Royal Tern,Tern,60,TRUE,Unk,Unk,Roost,120 ROTE/ELTE,TRUE
27-Aug-15,LAH,PILE,ROTE,Royal Tern,Tern,100,TRUE,Unk,Unk,Roost,200 ROTE/ELTE,TRUE
13-Aug-15,ELR,TIKI,ROTE,Royal Tern,Tern,250,TRUE,Unk,Unk,Unk,,TRUE
13-Oct-17,LAH,AMPHITHEATRE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
20-Aug-15,LAH,BOTTLEBUOY,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Perch,,TRUE
25-Jan-17,JKM,BUOY,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,,TRUE
10-Mar-16,JLH,BUOYFARM,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Perch,,TRUE
2-Apr-15,JKM,COBBLE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,SLC10,TRUE
5-May-15,LAH,COBBLE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,LAH,COBBLE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Perch,,TRUE
20-Feb-18,JKM,DISC,rtha,Red-tailed Hawk,Raptor,1,FALSE,,,,,FALSE
28-Apr-15,JKM,DRIFTWOOD,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
27-Mar-17,JKM,DRIFTWOOD,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Juv,Flying,,TRUE
20-Jan-16,JKM,DROOP,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Perch,,TRUE
16-Oct-18,LAH,DROOP,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Perch,,TRUE
13-Nov-17,JKM,GRANDCANYON,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Juv,Flying,,TRUE
18-Dec-17,JKM,GRANDCANYON,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,,TRUE
11-Jun-15,LAH,LOUNGE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
17-Mar-17,JKM,MOLE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,,TRUE
13-May-15,ELR,NSURFOPEN,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Flying,,TRUE
12-Apr-16,LAH,PEBBLE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Flying,,TRUE
26-Mar-15,JKM,PIXIE,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Unk,,TRUE
24-Feb-17,LAH,POCKET1,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Perch,,TRUE
9-Apr-15,LAH,PURISIMACOL,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Perch,"perched on veg in N end colony, flies NW to coast oov",TRUE
18-Aug-16,JKM,PURISIMACOL,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-16,JKM,PURISIMACOL,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Unk,,TRUE
11-Mar-15,JKM,SHSSTART,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
9-Mar-15,JKM,SIGN,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,,TRUE
28-Apr-15,JKM,SIGN,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Perch,,TRUE
12-Apr-16,LAH,SQUID,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Flying,,TRUE
13-Nov-13,RBB,SQUID,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Flying,,TRUE
18-Mar-15,LAH,STOOL,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Flying,,TRUE
17-Dec-14,JKM,STUMP,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
16-Aug-18,ELR,UTAH,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Unk,Unk,,TRUE
12-Apr-16,LAH,WITCH,RTHA,Red-tailed Hawk,Raptor,1,FALSE,Unk,Adult,Flying,,TRUE
13-Nov-13,RBB,AMPHITHEATRE,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Unk,Flying,,TRUE
19-Sep-18,ELR,AMPHITHEATRE,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Unk,Unk,,TRUE
24-Feb-17,LAH,COBBLE,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Unk,Perch,,TRUE
27-Mar-17,JKM,PEBBLE,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Juv,Flying,,TRUE
19-Apr-16,JKM,PURISIMACOL,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Unk,Perch,"1 juv, 1 unk age",TRUE
24-Feb-17,ELR,WITCH,RTHA,Red-tailed Hawk,Raptor,2,FALSE,Unk,Adult,Flying,,TRUE
24-Jul-17,ELR,BOJUM,RUTU,Ruddy Turnstone,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
7-Aug-17,LAH,NSURFOPEN,RUTU,Ruddy Turnstone,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,SSURFCLOSED,RUTU,Ruddy Turnstone,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
29-Apr-16,ELR,LEG,RUTU,Ruddy Turnstone,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-13,JKM,SIGN,RUTU,Ruddy Turnstone,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
26-Apr-18,LAH,NARROWS,RUTU,Ruddy Turnstone,Shorebird,4,TRUE,Unk,Unk,Unk,,TRUE
3-Aug-16,ELR,ARROWHEAD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-May-17,LAH,ARROWHEAD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
1-Jul-15,JKM,BEACH FUZZ,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-May-18,LAH,BEACH FUZZ,SAND,Sanderling,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
17-Dec-15,JKM,BOAT,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Sep-17,LAH,BOAT,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,BOB,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,BOINGI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Oct-17,JKM,BOJUM,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,JKM,BORDER TRAIL,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
3-May-16,LAH,BOTTLELOG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,BUOY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,BUOY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-18,LAH,BUOY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-May-18,JKM,BUOY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-15,LAH,BUOYFARM,SAND,Sanderling,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,BUOYFARM,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-Aug-16,JKM,CANON,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,CANON,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
18-May-16,LAH,CIGAR,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-18,JKM,CIGAR,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
11-Mar-15,JKM,CLUB,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,DISC,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
21-Oct-15,JKM,DRIFTWOOD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,DRIFTWOOD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,LAH,DRIFTWOOD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,DRIFTWOOD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
27-Aug-15,LAH,DROOP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
18-Dec-17,JKM,DROOP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,JKM,ELEPHGRAVE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,LAH,ELEPHGRAVE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
19-Sep-17,LAH,ENDCOVE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,FORK,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
28-Apr-15,JKM,FORT,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,FORT,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,FORT,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
17-Dec-15,JKM,GROSS,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,HOOF,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Sep-15,LAH,ICELAVA,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Feb-17,ELR,ICELAVA,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Jun-15,LAH,JUGHEAD,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,KNOT,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,KNOT,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
14-Sep-15,LAH,L13BUOY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,LEG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,LEG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,LEG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
27-Aug-15,JKM,LOUNGE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
11-May-18,JKM,LOUNGE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
30-Mar-15,LAH,METEOR,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
28-Dec-16,JKM,METEOR,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Jul-18,LAH,MINIDUMP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,LAH,NARROWS,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
21-Mar-16,JKM,NARROWS,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Feb-14,LAH,NARROWS,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jul-16,ELR,NARROWS,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,JLH,NEEDLE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
20-Feb-18,LAH,NEEDLE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,NICEPERCH,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
3-May-16,LAH,NICEPERCH,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,NSURFOPEN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-Mar-16,JLH,OJ,SAND,Sanderling,Shorebird,1,TRUE,Unk,Unk,Roost,,TRUE
13-Sep-17,LAH,PICKUPSTIX,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,PICKUPSTIX,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
11-Jun-15,ELR,PILE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Sep-15,JKM,PILE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,PILE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
10-Sep-18,JKM,PILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
5-May-15,LAH,POCKET1,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-May-16,LAH,POCKET1,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Aug-16,JKM,POCKET1,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
8-May-18,ELR,POCKET1,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Apr-15,LAH,POCKET2,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
20-Feb-18,ELR,POCKET2,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
22-May-18,ELR,POCKET2,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,RAINBOWSPIN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-Mar-16,JLH,RAINBOWSPIN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
17-Dec-15,LAH,SCAFFOLDING,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,SEADRAGON,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Feb-14,JKM,SEADRAGON,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Aug-16,ELR,SEADRAGON,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
15-Mar-18,ELR,SEADRAGON,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,SHSEND,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
6-Jul-17,JKM,SHSEND,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,SHSSTART,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,SIGN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-14,JKM,SIGN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,LAH,SIGN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Aug-18,JKM,SIGN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,LAH,SQUID,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-16,LAH,STIX,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Oct-17,LAH,STOOL,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
5-May-15,JKM,TEETER,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
26-Apr-18,LAH,TEETER,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,THIRSTY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
29-Aug-17,LAH,THIRSTY,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
7-Jun-17,JKM,TIKI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,TIKI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,TIKI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,TIKI,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
21-May-18,LAH,TIKI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,TIKI,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
20-Feb-18,JKM,TIP,sand,Sanderling,Shorebird,1,FALSE,,,,,FALSE
8-Mar-18,JKM,TIP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
26-Apr-18,ELR,TOMBSTONE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,TOTEM,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,JKM,TP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-17,JKM,TP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,TP,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
12-Oct-17,ELR,TRASH,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,TREX,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,TRILOG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,TRILOG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Oct-18,ELR,TRILOG,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
24-Aug-18,ELR,UTAH,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Apr-15,ELR,WALL OPEN,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
30-Mar-15,ELR,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,JKM,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-May-18,LAH,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-18,LAH,WILLOW,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Aug-15,JKM,WISHBONE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-15,ELR,WISHBONE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,WISHBONE,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Mar-17,JKM,WITCH,SAND,Sanderling,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,ANCHOR,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,BEACH FUZZ,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,BEACH FUZZ,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
26-Mar-15,JKM,BOB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,BOB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,BOB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,BOINGI,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,BOJUM,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,BOJUM,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,BOJUM,sand,Sanderling,Shorebird,2,FALSE,,,,,FALSE
16-Feb-16,LAH,BORDER TRAIL,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
25-Jan-17,LAH,BORDER TRAIL,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Aug-17,ELR,BORDER TRAIL,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,BOTTLEBUOY,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
24-Aug-18,LAH,BOWL,SAND,Sanderling,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,BUOY,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
2-May-18,JKM,BUOY,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,BUOY,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
17-Dec-15,LAH,BUOYFARM,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,JKM,CANON,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,CANON,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jul-18,LAH,CANON,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,CLUB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,CLUB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Sep-17,JKM,CLUB,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
7-Apr-16,JLH,COBBLE,SAND,Sanderling,Shorebird,2,TRUE,Unk,Unk,Roost,,TRUE
12-Oct-17,ELR,COBBLE,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
25-Jan-17,LAH,DRIFTWOOD,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,DRIFTWOOD,sand,Sanderling,Shorebird,2,FALSE,,,,,FALSE
20-Nov-15,LAH,DROOP,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,LAH,DROOP,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
24-Aug-18,JKM,DROOP,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
26-Aug-17,LAH,ENDCOVE,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,ENDCOVE,sand,Sanderling,Shorebird,2,FALSE,,,,,FALSE
17-Dec-15,ELR,FORK,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,FORK,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Mar-15,LAH,FORT,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,ELR,FORT,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,FORT,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,ELR,GEEK,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,LAH,GEEK,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
13-Feb-14,RBB,GRANDCANYON,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-18,LAH,GRANDCANYON,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Roost,w/ SNPL flock,TRUE
18-Dec-17,JKM,ICELAVA,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,ELR,JUGHEAD,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,KNOT,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,KNOT,SAND,Sanderling,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
